docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1443535441,275,20,4,9781303396373,Copyright ProQuest UMI Dissertations Publishing 2013,MacKinlay A. Craig;Stambaugh Robert F.;Yuan Yu;Keim Donald B.,United States -- Pennsylvania,DAI-A 75/01(E) Jul 2014,Finance,2013,Individual stock investor sentiment stock issuance and financial market anomalies,Dissertation/Thesis,Ph.D.,3594819,Lee Edmund Pak Kuen,Keim Donald B.;Keim Donald B.,United States,90,English,ProQuest Dissertations & Theses Full Text,0175,2013,Social sciences;Financial market anomalies;Investor sentiment;Interaction effect;Cross sectional variation;Individual stock;Stock issuance;Social sciences;Financial market anomalies;Investor sentiment;Interaction effect;Cross sectional variation;Individual stock;Stock issuance,http://search.proquest.com/docview/1443535441?accountid=13314,Ann Arbor,0508: Finance,University of Pennsylvania,Dissertations & Theses,Finance
763492529,110,7,1,9781124305400,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,How to Do Things with Hard Words: The Uses of Classical Borrowings in the English Renaissance,Dissertation/Thesis,Ph.D.,3430047,Ballentine Brian C.,Haynes Kenneth;Haynes Kenneth,United States,217,English,ProQuest Dissertations & Theses Full Text,0024,2010,Communication and the arts;Language literature and linguistics;Borrowings;English Renaissance;Classical borrowings;Language;History of language;Shakespeare William;Bacon Francis;Browne Thomas;Milton John;Communication and the arts;Language literature and linguistics;Borrowings;English Renaissance;Classical borrowings;Language;History of language;Shakespeare William;Bacon Francis;Browne Thomas;Milton John,http://search.proquest.com/docview/763492529?accountid=13314,Ann Arbor,0294: Classical studies;0295: Comparative literature;0593: British and Irish literature;0644: Theater History,Brown University,Dissertations & Theses,Classical studies;Comparative literature;British and Irish literature;Theater History
1317627061,712,59,15,9781267956248,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/07(E) 2013,,2013,Spin-torque effects in magnesium oxide-based magnetic tunnel junctions,Dissertation/Thesis,Ph.D.,3536842,Tseng Hsin-wei,Buhrman Robert A.;Buhrman Robert A.,United States,171,English,ProQuest Dissertations & Theses Full Text,0058,2013,Pure sciences;Applied sciences;Magnesium oxide;Magnetic tunnel junctions;Spin transfer torque;Field-like torgue;Microwave emission;Magnetoresistance;Asymmetric junction;Pure sciences;Applied sciences;Magnesium oxide;Magnetic tunnel junctions;Spin transfer torque;Field-like torgue;Microwave emission;Magnetoresistance;Asymmetric junction,http://search.proquest.com/docview/1317627061?accountid=13314,Ann Arbor,0605: Physics;0611: Condensed matter physics;0794: Materials science,Cornell University,Dissertations & Theses,Physics;Condensed matter physics;Materials science
763142346,552,47,3,9781124302614,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,Negotiating identity: Identity dynamics in the context of male circumcision and HIV/AIDS among Luo youth in Kisumu Kenya,Dissertation/Thesis,Ph.D.,3430157,Wawire Salome N.,Townsend Nicholas;Townsend Nicholas,United States,282,English,ProQuest Dissertations & Theses Full Text,0024,2010,Health and environmental sciences;Social sciences;Identity;Circumcision;HIV/AIDS;AIDS;Luo;Kisumu;Kenya;Health and environmental sciences;Social sciences;Identity;Circumcision;HIV/AIDS;AIDS;Luo;Kisumu;Kenya,http://search.proquest.com/docview/763142346?accountid=13314,Ann Arbor,0339: Forensic anthropology;0573: Public health;0938: Demography,Brown University,Dissertations & Theses,Forensic anthropology;Public health;Demography
1225646737,763,76,3,9781267752536,Copyright ProQuest UMI Dissertations Publishing 2012,Guerinot Mary Lou;O'Toole George A.;Pohlschroder Mecky,United States -- New Hampshire,DAI-B 74/03(E) Sep 2013,Immunology and Microbiology,2012,Characterization of type IVb pilus components essential for functional TCP of Vibrio cholerae O395 including implications on the hierarchy of microcolony formation and virulence,Dissertation/Thesis,Ph.D.,3544502,Marles Jarrad Matthew,Taylor Ronald K.;Taylor Ronald K.,United States,243,English,ProQuest Dissertations & Theses Full Text,0059,2012,Biological sciences;Cholera;Intestinal colonization;Prepilin peptidase;Type iv pilus;Vibrio cholerae;Biological sciences;Cholera;Intestinal colonization;Prepilin peptidase;Type iv pilus;Vibrio cholerae,http://search.proquest.com/docview/1225646737?accountid=13314,Ann Arbor,0307: Molecular biology;0410: Microbiology,Dartmouth College,Dissertations & Theses,Molecular biology;Microbiology
1433901077,155,14,1,9781303320378,Copyright ProQuest UMI Dissertations Publishing 2013,Silverman David,United States -- Connecticut,DAI-B 74/12(E) Jun 2014,Yale School of Medicine,2013,Using Respiratory Variations of Plethysmographic Waveforms to Track Changes in Intravascular Volume during Hemodialysis,Dissertation/Thesis,M.D.,3591445,George Nyasha Kianne Barbara,Alian Aymen A.;Alian Aymen A.,United States,57,English,ProQuest Dissertations & Theses Full Text,0265,2013,Health and environmental sciences;Dynamic fluid indices;End stage renal disease;Fluid status;Hemodialysis;Plethysmograph;Spontaneously breathing;Health and environmental sciences;Dynamic fluid indices;End stage renal disease;Fluid status;Hemodialysis;Plethysmograph;Spontaneously breathing,http://search.proquest.com/docview/1433901077?accountid=13314,Ann Arbor,0564: Medicine,Yale University,Dissertations & Theses,Medicine
1512408971,226,27,2,9781303770722,Copyright ProQuest UMI Dissertations Publishing 2013,Mierke Dale F.;Winn John S.;Gibson Ursula J.,United States -- New Hampshire,DAI-B 75/06(E) Dec 2014,Chemistry,2013,Atom and Amine Adsorption on Flat and Stepped Gold Surfaces & Structure Stability and Spin Ordering in Manganese Sulfide Clusters,Dissertation/Thesis,Ph.D.,3613718,Lewoczko April D.,BelBruno Joseph J.;BelBruno Joseph J.,United States,175,English,ProQuest Dissertations & Theses Full Text,0059,2013,Pure sciences;Applied sciences;Computational;Density functional theory;Gold catalysis;Magic clusters;Magnetic clusters;Surface adsorption;Pure sciences;Applied sciences;Computational;Density functional theory;Gold catalysis;Magic clusters;Magnetic clusters;Surface adsorption,http://search.proquest.com/docview/1512408971?accountid=13314,Ann Arbor,0485: Chemistry;0494: Physical chemistry;0794: Materials science,Dartmouth College,Dissertations & Theses,Chemistry;Physical chemistry;Materials science
1502868269,0,0,0,9781303724039,Copyright ProQuest UMI Dissertations Publishing 2014,Spiegelman Donna;Cai Tianxi;Gorfine Malka,United States -- Massachusetts,DAI-B 75/05(E) Nov 2014,Biostatistics,2014,Statistical methods to adjust for measurement error in risk prediction models and observational studies,Dissertation/Thesis,Ph.D.,3611520,Braun Danielle,Parmigiani Giovanni;Parmigiani Giovanni,United States,95,English,ProQuest Dissertations & Theses Full Text,0084,2014,Biological sciences;Measurement mrrors;Risk prediction;Kaplan-Meier estimators;Monte Carlo integration;Biological sciences;Measurement mrrors;Risk prediction;Kaplan-Meier estimators;Monte Carlo integration,http://search.proquest.com/docview/1502868269?accountid=13314,Ann Arbor,0308: Biostatistics,Harvard University,Dissertations & Theses,Biostatistics
1465059903,30,0,0,9781303501678,Copyright ProQuest UMI Dissertations Publishing 2013,Kingston Robert;Moazed Danesh;Ahmad Kami;Boyer Laurie,United States -- Massachusetts,DAI-B 75/02(E) Aug 2014,Biological Chemistry and Molecular Pharmacology,2013,New Mechanisms of Activation by Histone Demethylases in Gene Regulation,Dissertation/Thesis,Ph.D.,3600149,Clark Erin Amelia,Shi Yujiang G.;Shi Yujiang G.,United States,141,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Biological sciences;Enhancers;Gluccocorticoid;Histone demethylases;Gene regulation;Pure sciences;Biological sciences;Enhancers;Gluccocorticoid;Histone demethylases;Gene regulation,http://search.proquest.com/docview/1465059903?accountid=13314,Ann Arbor,0307: Molecular biology;0379: Cellular biology;0487: Biochemistry,Harvard University,Dissertations & Theses,Molecular biology;Cellular biology;Biochemistry
1426182508,641,36,6,9781303222030,Copyright ProQuest UMI Dissertations Publishing 2013,Mueller Erich;Muller David,United States -- New York,DAI-B 74/11(E) May 2014,Physics,2013,Angle-resolved photoemission spectroscopy of strontium lanthanum copper oxide thin films grown by molecular-beam epitaxy,Dissertation/Thesis,Ph.D.,3571247,Harter John Wallace,Shen Kyle;Shen Kyle,United States,175,English,ProQuest Dissertations & Theses Full Text,0058,2013,Pure sciences;Applied sciences;Superconductivity;Cuprates;Antiferromagnetism;Thin films;Molecular beam epitaxy;Pure sciences;Applied sciences;Superconductivity;Cuprates;Antiferromagnetism;Thin films;Molecular beam epitaxy,http://search.proquest.com/docview/1426182508?accountid=13314,Ann Arbor,0600: Solid State Physics;0611: Condensed matter physics;0794: Materials science,Cornell University,Dissertations & Theses,Solid State Physics;Condensed matter physics;Materials science
1366073735,479,53,4,9781303094323,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-A 74/09(E) Mar 2014,TC: Physical Disabilities,2013,A Case Study of the "Preventing Academic Failure" Orton-Gillingham Approach with Five Students who are Deaf or Hard of Hearing: Using the Mediating Tool of Cued Speech,Dissertation/Thesis,Ph.D.,3562020,Montgomery Jennifer Lynn,Krestchmer Robert;Krestchmer Robert,United States,177,English,ProQuest Dissertations & Theses Full Text,0054,2013,Health and environmental sciences;Education;Cued speech;Deaf students;Literacy;Multisensory;Orton-Gillingham approach;Reading;Health and environmental sciences;Education;Cued speech;Deaf students;Literacy;Multisensory;Orton-Gillingham approach;Reading,http://search.proquest.com/docview/1366073735?accountid=13314,Ann Arbor,0460: Speech therapy;0529: Special education;0535: Literacy;0535: Reading instruction,Columbia University,Dissertations & Theses,Speech therapy;Special education;Literacy;Reading instruction
1433901101,587,36,8,9781303320064,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/12(E) Jun 2014,Applied Physics,2013,Probing Electronic and Thermoelectric Properties of Single Molecule Junctions,Dissertation/Thesis,Ph.D.,3591420,Widawsky Jonathan R.,Venkataraman Latha;Venkataraman Latha,United States,178,English,ProQuest Dissertations & Theses Full Text,0054,2013,Pure sciences;Applied sciences;Conductance;Power factor;Scanning tunneling microscope;Single molecule junctions;Thermopower;Transport properties;Pure sciences;Applied sciences;Conductance;Power factor;Scanning tunneling microscope;Single molecule junctions;Thermopower;Transport properties,http://search.proquest.com/docview/1433901101?accountid=13314,Ann Arbor,0599: Quantum physics;0605: Physics;0652: Nanotechnology,Columbia University,Dissertations & Theses,Quantum physics;Physics;Nanotechnology
1442804669,0,0,0,9781303386305,Copyright ProQuest UMI Dissertations Publishing 2013,Savage Barbara D.;Berrt Mary Frances;Kuklick Bruce;Zelizer Julian,United States -- Pennsylvania,DAI-A 75/01(E) Jul 2014,History,2013,Race leadership and the local machine: The origins of the African American struggle for political recognition and the politics of community control in Philadelphia 1915--1968,Dissertation/Thesis,Ph.D.,3594441,Harris Clemmie L.,Sugrue Thomas J.;Sugrue Thomas J.,United States,564,English,ProQuest Dissertations & Theses Full Text,0175,2013,Social sciences;Black politics;City planning;Public administrtation;Urban affairs;Philadelphia;Pennsylvania;Community control;Social sciences;Black politics;City planning;Public administrtation;Urban affairs;Philadelphia;Pennsylvania;Community control,http://search.proquest.com/docview/1442804669?accountid=13314,Ann Arbor,0296: African American Studies;0328: Black history;0337: American history;0615: Political science,University of Pennsylvania,Dissertations & Theses,African American Studies;Black history;American history;Political science
1013993708,257,19,3,9781267301789,Copyright ProQuest UMI Dissertations Publishing 2012,,United States -- New York,DAI-B 73/08(E) Feb 2013,,2012,Radio frequency pulsed signal transmitter utilizing radioisotope-powered self-triggered electrostatic discharge system,Dissertation/Thesis,Ph.D.,3506822,Tin Steven,Lal Amit;Lal Amit,United States,155,English,ProQuest Dissertations & Theses Full Text,0058,2012,Applied sciences;Radio frequency pulse;Signal transmitter;Radioisotope-power;Radioactive power;Ultrasonic motor;Wireless sensors;Betavoltaic;Nickel 63;Long life battary;Applied sciences;Radio frequency pulse;Signal transmitter;Radioisotope-power;Radioactive power;Ultrasonic motor;Wireless sensors;Betavoltaic;Nickel 63;Long life battary,http://search.proquest.com/docview/1013993708?accountid=13314,Ann Arbor,0544: Electrical engineering,Cornell University,Dissertations & Theses,Electrical engineering
1458296434,191,20,2,9781303455650,Copyright ProQuest UMI Dissertations Publishing 2013,Andolfatto Peter,United States -- New Jersey,DAI-B 75/02(E) Aug 2014,Molecular Biology,2013,The Genetic Architecture of Complex Traits in Yeast,Dissertation/Thesis,Ph.D.,3597462,Bloom Joshua Samuel,Kruglyak Leonid;Botstein David;Kruglyak Leonid;Botstein David,United States,124,English,ProQuest Dissertations & Theses Full Text,0181,2013,Biological sciences;Quantitative genetics;Yeast;Association mapping;Biological sciences;Quantitative genetics;Yeast;Association mapping,http://search.proquest.com/docview/1458296434?accountid=13314,Ann Arbor,0307: Molecular biology;0369: Genetics,Princeton University,Dissertations & Theses,Molecular biology;Genetics
763233458,0,0,0,9781124305714,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,The Order of Local Things: Popular Politics and Religion in Modern Wenzhou 1840--1940,Dissertation/Thesis,Ph.D.,3430065,Lo Shih-Chieh,Swislocki Mark;Swislocki Mark,United States,329,English,ProQuest Dissertations & Theses Full Text,0024,2010,Philosophy religion and theology;Social sciences;Wenzhou;China;Religion;Popular politics;Local religion;Philosophy religion and theology;Social sciences;Wenzhou;China;Religion;Popular politics;Local religion,http://search.proquest.com/docview/763233458?accountid=13314,Ann Arbor,0320: Religious history;0332: History;0582: Modern history,Brown University,Dissertations & Theses,Religious history;History;Modern history
1362257889,123,12,0,9781303077067,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/08(E) Feb 2014,TC: Behavioral Nutrition,2013,Beliefs about Diet and Colorectal Cancer Prevention in an Urban Population,Dissertation/Thesis,Ph.D.,3560933,Zaharek Marguerite Marie,Wolf Randi L.;Wolf Randi L.,United States,197,English,ProQuest Dissertations & Theses Full Text,0054,2013,Health and environmental sciences;Education;Colorectal cancer;Diet beliefs;Cancer prevention;Urban communities;Health and environmental sciences;Education;Colorectal cancer;Diet beliefs;Cancer prevention;Urban communities,http://search.proquest.com/docview/1362257889?accountid=13314,Ann Arbor,0570: Nutrition;0573: Public health;0680: Health education,Columbia University,Dissertations & Theses,Nutrition;Public health;Health education
1500560145,444,37,2,9781303695995,Copyright ProQuest UMI Dissertations Publishing 2014,Freyer Greg;Gamble Mary;Genkinger Jeanine;Terry Mary Beth,United States -- New York,DAI-B 75/05(E) Nov 2014,Environmental Health Sciences,2014,DNA Repair Capacity as a Marker of Breast Cancer Susceptibility,Dissertation/Thesis,Dr.P.H.,3610084,Kappil Maya A.,Santella Regina;Santella Regina,United States,148,English,ProQuest Dissertations & Theses Full Text,0054,2014,Biological sciences;Health and environmental sciences;Breast cancer;Dna repair;Epigenetics;Gene expression;Genotyping;Phenotyping;Biological sciences;Health and environmental sciences;Breast cancer;Dna repair;Epigenetics;Gene expression;Genotyping;Phenotyping,http://search.proquest.com/docview/1500560145?accountid=13314,Ann Arbor,0307: Molecular biology;0573: Public health;0766: Epidemiology,Columbia University,Dissertations & Theses,Molecular biology;Public health;Epidemiology
